,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Engine,Power,Seats,Price,Manufacturer,Price_km
3756,Maruti 800 AC Uniq,Jaipur,2009,22100,Petrol,Manual,Second,796.0,37.0,4.0,0.8,Maruti,1121.0430000000001
2891,Maruti Swift VDI BSIV,Bangalore,2013,58291,Diesel,Manual,First,1248.0,74.0,5.0,5.0,Maruti,1109.474
2371,Maruti Wagon R CNG LXI,Pune,2014,29202,CNG,Manual,First,998.0,67.04,5.0,3.9,Maruti,1408.68
5267,Honda BRV i-VTEC V CVT,Mumbai,2017,17000,Petrol,Automatic,First,1497.0,117.3,7.0,9.5,Honda,1114.08
5324,Hyundai Grand i10 1.2 CRDi Sportz,Delhi,2015,59261,Diesel,Manual,First,1186.0,73.97,5.0,4.25,Hyundai,1495.92
3228,Maruti 800 Std,Pune,2003,52000,Petrol,Manual,First,796.0,37.0,4.0,0.5,Maruti,1121.0430000000001
5356,Honda City ZX GXi,Kolkata,2008,69000,Petrol,Manual,First,1497.0,78.0,5.0,2.7,Honda,1232.4509999999998
2853,Volkswagen Polo GT TSI,Mumbai,2017,25000,Petrol,Automatic,First,1197.0,103.5,5.0,7.75,Volkswagen,1198.3323
2912,Mercedes-Benz E-Class 280 CDI,Mumbai,2008,68333,Diesel,Automatic,Second,2987.0,198.5,5.0,8.5,Mercedes-Benz,685.63
1865,Maruti Ritz LDi,Delhi,2014,32805,Diesel,Manual,First,1248.0,73.94,5.0,3.6,Maruti,1446.0559999999998
4612,Hyundai Grand i10 1.2 CRDi Asta,Kochi,2015,81828,Diesel,Manual,First,1186.0,73.97,5.0,5.43,Hyundai,1495.92
1857,Hyundai Santro DX,Hyderabad,2007,96000,Petrol,Manual,Second,999.0,,5.0,2.2,Hyundai,0.0
2645,Tata Nano Twist XT,Coimbatore,2015,19963,Petrol,Manual,Second,624.0,37.5,4.0,1.74,Tata,1768.6019999999999
2243,Mercedes-Benz M-Class ML 250 CDI,Mumbai,2016,52000,Diesel,Automatic,First,2143.0,203.2,5.0,35.0,Mercedes-Benz,951.1558
2336,Toyota Corolla H4,Jaipur,2004,160000,Petrol,Automatic,Second,1794.0,125.0,5.0,1.5,Toyota,786.819
950,Maruti Swift Dzire Tour LDI,Jaipur,2014,96000,Diesel,Manual,First,1248.0,74.0,5.0,4.8,Maruti,1458.522
3068,Honda City 1.5 EXI AT,Kochi,2006,99583,Petrol,Automatic,Third,1493.0,100.0,5.0,2.21,Honda,835.56
1120,Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Hyderabad,2013,34700,Diesel,Automatic,First,2148.0,170.0,5.0,24.5,Mercedes-Benz,623.3
2597,Hyundai Santro Xing XP,Pune,2007,70000,Petrol,Manual,First,1086.0,,5.0,1.12,Hyundai,0.0
2204,Mahindra Scorpio S10 AT 4WD,Pune,2017,66988,Diesel,Automatic,First,2179.0,120.0,7.0,10.0,Mahindra,959.882
419,Hyundai EON Magna Plus,Kolkata,2015,20800,Petrol,Manual,Second,814.0,55.2,5.0,2.25,Hyundai,1469.193
922,Maruti Celerio VXI,Bangalore,2015,74000,Petrol,Manual,First,998.0,67.04,5.0,4.15,Maruti,1608.453
1254,Honda Brio S MT,Ahmedabad,2012,50000,Petrol,Manual,First,1198.0,86.8,5.0,3.65,Honda,1350.822
477,Ford Figo 2015-2019 1.2P Titanium MT,Hyderabad,2018,3678,Petrol,Manual,First,1196.0,86.8,5.0,6.8,Ford,1264.4807999999998
2035,Hyundai Grand i10 CRDi Magna,Hyderabad,2015,35000,Diesel,Manual,First,1120.0,70.0,5.0,4.88,Hyundai,1495.92
1202,Maruti Alto 800 LXI,Kolkata,2013,56840,Petrol,Manual,First,796.0,47.3,5.0,1.55,Maruti,1583.3861999999997
2626,Audi A4 1.8 TFSI,Kolkata,2010,38001,Petrol,Automatic,First,1781.0,163.2,5.0,8.5,Audi,856.449
5790,Toyota Innova 2.5 V Diesel 7-seater,Pune,2011,112000,Diesel,Manual,First,2494.0,102.0,7.0,8.5,Toyota,797.8240000000001
1970,Ford EcoSport 1.5 TDCi Titanium,Kochi,2017,30453,Diesel,Manual,First,1498.0,98.59,5.0,8.45,Ford,1419.2540999999999
3110,Maruti Swift VDI BSIV,Kochi,2016,45725,Diesel,Manual,First,1248.0,74.0,5.0,5.34,Maruti,1570.716
4018,Maruti Ritz VXi,Kolkata,2011,150000,Petrol,Manual,First,1197.0,85.8,5.0,2.5,Maruti,1288.155
2151,Maruti Swift VDI,Hyderabad,2013,84000,Diesel,Manual,First,1248.0,74.0,5.0,5.65,Maruti,1770.1719999999998
3687,Volkswagen Polo GT TSI,Coimbatore,2017,50534,Petrol,Automatic,First,1197.0,103.5,5.0,8.27,Volkswagen,1198.3323
4916,Volkswagen Jetta 2007-2011 2.0 TDI Trendline,Ahmedabad,2013,68008,Diesel,Manual,Second,1896.0,105.0,5.0,6.75,Volkswagen,934.9499999999999
1997,Mahindra Scorpio S10 4WD,Hyderabad,2015,120000,Diesel,Manual,First,2179.0,120.0,7.0,12.0,Mahindra,959.882
4033,Ford Fiesta 1.4 Duratec ZXI,Hyderabad,2006,69000,Petrol,Manual,First,1388.0,68.0,5.0,2.15,Ford,1155.858
5901,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2014,59000,Diesel,Manual,First,1498.0,89.84,5.0,6.5,Ford,1414.8909999999998
3054,Hyundai Verna 1.6 SX VTVT,Mumbai,2014,11000,Petrol,Manual,First,1591.0,121.3,5.0,6.1,Hyundai,1184.4063
1248,Maruti Ertiga VDI Limited Edition,Chennai,2015,153000,Diesel,Manual,First,1248.0,88.76,7.0,4.8,Maruti,1294.5941
2192,Honda Amaze S AT i-Vtech,Mumbai,2014,19000,Petrol,Automatic,First,1198.0,86.7,5.0,4.75,Honda,1079.2649999999999
2712,Hyundai EON Era Plus,Jaipur,2017,8500,Petrol,Manual,First,814.0,55.2,5.0,3.42,Hyundai,1469.193
992,Maruti Swift VXI BSIV,Mumbai,2016,9107,Petrol,Manual,First,1197.0,81.8,5.0,5.15,Maruti,1420.4519999999998
2190,Mercedes-Benz E-Class E250 CDI Launch Edition,Kochi,2016,46936,Diesel,Automatic,First,2143.0,204.0,5.0,29.6,Mercedes-Benz,810.29
4670,Mahindra XUV500 W8 1.99 mHawk,Delhi,2016,81177,Diesel,Manual,First,1997.0,140.0,7.0,11.25,Mahindra,997.28
3762,Skoda Superb Elegance 1.8 TSI AT,Mumbai,2009,35000,Petrol,Automatic,Second,1798.0,157.75,5.0,4.45,Skoda,953.9309999999999
3597,Hyundai Grand i10 CRDi Sportz,Delhi,2013,63210,Diesel,Manual,First,1120.0,70.0,5.0,3.71,Hyundai,1495.92
4711,Hyundai Grand i10 AT Asta,Pune,2015,32000,Petrol,Automatic,First,1197.0,82.0,5.0,4.8,Hyundai,1316.0069999999998
1318,Honda City 1.3 EXI,Ahmedabad,2002,85000,Petrol,Manual,First,1343.0,90.0,5.0,1.2,Honda,905.1899999999999
1863,BMW 5 Series 2013-2017 520d Luxury Line,Jaipur,2017,19543,Diesel,Automatic,First,1995.0,190.0,5.0,40.5,BMW,1129.4196
2343,Hyundai Santro AT,Hyderabad,2006,74483,Petrol,Automatic,First,999.0,,5.0,2.3,Hyundai,0.0
2449,Hyundai i10 Magna 1.1,Coimbatore,2013,64466,Petrol,Manual,First,1086.0,68.05,5.0,3.96,Hyundai,1379.3702999999998
2136,BMW 3 Series 320d Sedan,Kolkata,2010,51000,Diesel,Automatic,First,1995.0,181.0,5.0,7.75,BMW,1001.6431
1065,Toyota Innova Crysta 2.8 ZX AT,Bangalore,2016,108000,Diesel,Automatic,First,2755.0,171.5,7.0,20.5,Toyota,708.0687999999999
5969,Toyota Innova 2.5 V Diesel 8-seater,Delhi,2010,72000,Diesel,Manual,First,2494.0,102.0,8.0,5.45,Toyota,797.8240000000001
4227,Ford Endeavour 3.2 Trend AT 4X4,Chennai,2016,43000,Diesel,Automatic,First,3198.0,197.2,7.0,26.5,Ford,680.0203
2621,Ford Fiesta 1.4 TDCi EXI,Chennai,2006,89326,Diesel,Manual,Third,1399.0,68.0,5.0,1.55,Ford,1109.474
77,Toyota Innova 2.0 G1,Chennai,2006,230000,Petrol,Manual,Third,1998.0,132.0,8.0,4.5,Toyota,863.4119999999999
2898,Audi A4 2.0 TDI Multitronic,Hyderabad,2014,53000,Diesel,Automatic,First,1968.0,140.0,5.0,20.5,Audi,1031.5615
4820,BMW X5 xDrive 30d,Chennai,2009,110000,Diesel,Automatic,First,2993.0,245.0,5.0,20.0,BMW,729.261
1314,BMW 5 Series 2003-2012 525d,Mumbai,2011,89000,Diesel,Automatic,First,1995.0,218.0,5.0,16.57,BMW,1042.7809
5243,Hyundai i10 Magna 1.2,Delhi,2010,62000,Petrol,Manual,First,1197.0,78.9,5.0,2.4,Hyundai,1417.6668
872,Honda Brio S MT,Delhi,2016,32700,Petrol,Manual,First,1198.0,86.8,5.0,3.68,Honda,1350.822
3850,Maruti Ritz VDi,Hyderabad,2010,75014,Diesel,Manual,First,1248.0,73.9,5.0,3.85,Maruti,1315.163
5755,Hyundai Santro Xing XL eRLX Euro III,Ahmedabad,2008,51000,Petrol,Manual,First,1086.0,,5.0,1.75,Hyundai,1183.71
2965,Mahindra Ssangyong Rexton RX5,Kochi,2014,58995,Diesel,Manual,First,2696.0,162.0,7.0,9.25,Mahindra,799.6939
3391,Hyundai i10 Sportz Option,Pune,2013,45000,Petrol,Manual,First,1197.0,78.9,5.0,3.55,Hyundai,1417.6668
2560,Mitsubishi Pajero 2.8 GLX Sports,Hyderabad,2008,85000,Diesel,Manual,First,2835.0,118.6,6.0,7.99,Mitsubishi,592.135
5894,Hyundai Creta 1.6 SX,Hyderabad,2018,9900,Petrol,Manual,First,1591.0,121.3,5.0,13.2,Hyundai,1100.154
2635,Hyundai Santro Xing XG eRLX Euro III,Kochi,2007,58815,Petrol,Manual,First,1086.0,,5.0,1.99,Hyundai,1183.71
3530,Chevrolet Beat LS,Chennai,2010,66000,Petrol,Manual,First,1199.0,79.4,5.0,2.19,Chevrolet,1295.118
375,Maruti 800 AC,Chennai,2007,72000,Petrol,Manual,Third,796.0,37.0,4.0,1.0,Maruti,1121.0430000000001
1908,BMW 5 Series 2007-2010 525d Sedan,Delhi,2012,49000,Diesel,Automatic,Second,2495.0,218.0,5.0,15.5,BMW,1042.7809
4429,Volvo XC60 D4 Summum,Hyderabad,2012,86000,Diesel,Automatic,Second,1985.0,163.0,5.0,18.25,Volvo,916.251
5194,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2014,46000,Diesel,Manual,Second,1498.0,88.8,5.0,5.9,Volkswagen,1255.3262
5252,Toyota Innova 2.5 G4 Diesel 8-seater,Kochi,2017,33901,Diesel,Manual,First,2494.0,102.0,8.0,14.29,Toyota,797.8240000000001
4027,Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2017,21363,Petrol,Automatic,First,1591.0,121.3,5.0,13.49,Hyundai,905.1899999999999
1604,Chevrolet Captiva LTZ VCDi,Pune,2009,89000,Diesel,Automatic,First,1991.0,147.9,7.0,4.0,Chevrolet,779.125
1118,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2014,69000,Diesel,Manual,First,1498.0,88.8,5.0,5.19,Volkswagen,1255.3262
3677,Mahindra XUV500 W8 2WD,Coimbatore,2015,65100,Diesel,Manual,First,2179.0,140.0,7.0,8.36,Mahindra,941.183
3490,Honda City i VTEC VX,Hyderabad,2016,36891,Petrol,Manual,First,1497.0,117.3,5.0,10.49,Honda,1239.414
5853,Hyundai Grand i10 CRDi Asta,Bangalore,2016,50000,Diesel,Manual,First,1120.0,70.0,5.0,5.5,Hyundai,1495.92
2958,Hyundai Grand i10 Asta Option,Bangalore,2014,30000,Petrol,Manual,Second,1197.0,82.0,5.0,4.9,Hyundai,1316.0069999999998
1994,Toyota Corolla Altis 1.4 DG,Coimbatore,2013,63854,Diesel,Manual,First,1364.0,86.79,5.0,7.12,Toyota,1335.7319
5964,Hyundai Verna VTVT 1.6 AT SX Option,Mumbai,2018,8000,Petrol,Automatic,First,1591.0,121.3,5.0,12.85,Hyundai,1183.71
5218,BMW 3 Series 330d Convertible,Mumbai,2013,49000,Diesel,Automatic,First,2993.0,245.0,4.0,29.0,BMW,511.10599999999994
2376,Maruti Wagon R LXI CNG,Hyderabad,2013,83875,CNG,Manual,Second,998.0,58.16,5.0,2.95,Maruti,1117.2
1342,Maruti Swift Dzire VDI Optional,Pune,2016,23000,Diesel,Manual,First,1248.0,74.0,5.0,7.05,Maruti,1657.3546999999999
320,Maruti Ertiga Paseo VXI,Mumbai,2018,18000,Petrol,Manual,First,1373.0,93.7,7.0,8.25,Maruti,1115.4725999999998
1619,Hyundai i10 Era 1.1,Delhi,2011,54000,Petrol,Manual,First,1086.0,68.05,5.0,2.2,Hyundai,1379.3702999999998
3713,Chevrolet Captiva LT,Jaipur,2009,232000,Diesel,Manual,First,1991.0,147.9,7.0,3.5,Chevrolet,716.795
2060,Audi A4 2.0 TDI 177 Bhp Technology Edition,Bangalore,2014,24000,Diesel,Automatic,First,1968.0,174.33,5.0,25.0,Audi,1066.4663
2219,Skoda Rapid 1.6 MPI AT Elegance,Pune,2013,52900,Petrol,Automatic,First,1598.0,103.52,5.0,4.75,Skoda,995.709
1673,Audi Q5 3.0 TDI Quattro Technology,Mumbai,2015,11964,Diesel,Automatic,First,2967.0,241.4,5.0,32.95,Audi,824.0026
260,Maruti Swift VDI,Pune,2012,120000,Diesel,Manual,First,1248.0,74.0,5.0,3.75,Maruti,1427.357
5304,BMW 3 Series Luxury Line,Bangalore,2017,21000,Diesel,Automatic,First,1995.0,190.0,5.0,35.0,BMW,1356.3008
2039,Hyundai i10 Magna 1.2,Hyderabad,2010,70600,Petrol,Manual,First,1197.0,78.9,5.0,2.8,Hyundai,1417.6668
4785,Hyundai Creta 1.6 SX Plus Diesel,Bangalore,2015,29000,Diesel,Manual,First,1582.0,126.2,5.0,13.0,Hyundai,1226.0311000000002
901,Volkswagen Jetta 2012-2014 2.0L TDI Trendline,Kochi,2012,58775,Diesel,Manual,First,1968.0,138.1,5.0,5.64,Volkswagen,1204.8389
3744,Maruti Alto 800 LXI,Hyderabad,2015,24617,Petrol,Manual,First,796.0,47.3,5.0,2.36,Maruti,1583.3861999999997
2026,Mahindra Xylo E4,Mumbai,2011,76000,Diesel,Manual,Second,2498.0,112.0,7.0,3.75,Mahindra,872.62
4234,Mercedes-Benz M-Class ML 350 4Matic,Chennai,2012,63000,Diesel,Automatic,First,2987.0,165.0,5.0,26.0,Mercedes-Benz,0.0
1917,Honda City 1.5 EXI,Jaipur,2005,88000,Petrol,Manual,Second,1493.0,100.0,5.0,1.7,Honda,905.1899999999999
1828,BMW X1 xDrive 20d xLine,Mumbai,2016,7000,Diesel,Automatic,First,1995.0,190.0,5.0,27.75,BMW,1288.9844
1573,Maruti Ertiga VXI CNG,Mumbai,2017,19234,CNG,Manual,First,1373.0,80.46,7.0,8.35,Maruti,735.0
4415,Ford Ecosport 1.5 DV5 MT Trend,Bangalore,2013,90000,Diesel,Manual,First,1498.0,89.84,5.0,6.25,Ford,1414.8909999999998
4749,Maruti Baleno Zeta 1.2,Ahmedabad,2016,30965,Petrol,Manual,First,1197.0,83.1,5.0,6.25,Maruti,1490.0819999999999
5272,Hyundai Creta 1.6 SX,Coimbatore,2018,17665,Petrol,Manual,First,1591.0,121.3,5.0,11.78,Hyundai,1100.154
4654,Mahindra XUV500 W6 2WD,Jaipur,2012,110000,Diesel,Manual,First,2179.0,140.0,7.0,7.2,Mahindra,941.183
4208,Volkswagen Vento 1.6 Highline,Jaipur,2016,33000,Petrol,Manual,First,1598.0,103.5,5.0,7.7,Volkswagen,1120.3466999999998
4627,BMW 6 Series 650i Coupe,Kochi,2010,65329,Petrol,Automatic,First,4395.0,450.0,4.0,20.72,BMW,552.8622
224,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,29161,Diesel,Automatic,First,2143.0,167.62,5.0,39.41,Mercedes-Benz,1201.0991
723,BMW 3 Series 320d Luxury Plus,Ahmedabad,2015,100000,Diesel,Automatic,First,1995.0,184.0,5.0,24.75,BMW,1176.7903999999999
5455,Ford Figo Petrol ZXI,Kolkata,2010,114703,Petrol,Manual,First,1196.0,70.0,5.0,1.8,Ford,1086.2279999999998
1141,Renault Duster 110PS Diesel RxZ AMT,Coimbatore,2017,30090,Diesel,Automatic,First,1461.0,108.45,5.0,11.44,Renault,1221.6680000000001
2762,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,2012,49000,Diesel,Automatic,Second,2143.0,167.62,5.0,19.25,Mercedes-Benz,924.9771999999999
846,Maruti Ertiga ZDI,Mumbai,2014,64000,Diesel,Manual,First,1248.0,88.8,7.0,7.25,Maruti,1294.5941
4289,Hyundai Verna Transform Xxi ABS,Bangalore,2011,60000,Petrol,Manual,First,1599.0,103.2,5.0,3.95,Hyundai,1128.0059999999999
5042,Audi A4 2.0 TDI Premium Sport Limited Edition,Coimbatore,2015,44811,Diesel,Automatic,First,1968.0,174.33,5.0,25.81,Audi,1066.4663
2551,Renault Duster 85PS Diesel RxL,Coimbatore,2015,63591,Diesel,Manual,First,1461.0,83.8,5.0,5.35,Renault,1274.6485
2928,Jaguar XF 2.2 Litre Luxury,Chennai,2014,43000,Diesel,Automatic,Second,2179.0,187.7,5.0,26.5,Jaguar,1019.7188
117,Nissan Micra XV CVT,Coimbatore,2016,39882,Petrol,Automatic,First,1198.0,75.94,5.0,6.55,Nissan,1333.4144999999999
645,Mercedes-Benz E-Class 2009-2013 E200 CGI Blue Efficiency,Delhi,2011,61000,Petrol,Automatic,First,1796.0,185.0,5.0,12.5,Mercedes-Benz,856.449
3,Maruti Ertiga VDI,Chennai,2012,87000,Diesel,Manual,First,1248.0,88.76,7.0,6.0,Maruti,1294.5941
4170,Fiat Grande Punto EVO 1.3 Active,Pune,2014,74500,Diesel,Manual,First,1248.0,75.0,5.0,3.3,Fiat,1321.396
467,Honda City 1.5 V MT,Kolkata,2011,48466,Petrol,Manual,First,1497.0,118.0,5.0,3.26,Honda,1183.71
5,Hyundai EON LPG Era Plus Option,Hyderabad,2012,75000,LPG,Manual,First,814.0,55.2,5.0,2.35,Hyundai,15698.400000000001
919,Honda City i-VTEC CVT VX,Mumbai,2015,30000,Petrol,Automatic,First,1497.0,117.3,5.0,8.65,Honda,1253.34
2595,Tata Tiago AMT 1.2 Revotron XZA,Coimbatore,2019,15379,Petrol,Automatic,First,1199.0,83.83,5.0,6.97,Tata,1659.9792
4324,Honda Jazz 1.5 V i DTEC,Ahmedabad,2016,35000,Diesel,Manual,First,1498.0,98.6,5.0,5.5,Honda,1701.609
1063,Tata New Safari DICOR 2.2 EX 4x4,Hyderabad,2007,103000,Diesel,Manual,First,2179.0,138.0,7.0,3.6,Tata,868.2569
2590,Honda Civic 2006-2010 1.8 (E) MT,Hyderabad,2007,77000,Petrol,Manual,First,1799.0,130.0,5.0,2.5,Honda,940.0049999999999
242,Toyota Innova 2.5 Z Diesel 7 Seater,Coimbatore,2015,121374,Diesel,Manual,First,2494.0,100.6,7.0,14.3,Toyota,809.6667
5588,Ford Figo Petrol ZXI,Bangalore,2013,38000,Petrol,Manual,First,1196.0,70.0,5.0,3.55,Ford,1086.2279999999998
1160,Maruti Baleno Delta 1.2,Delhi,2016,50003,Petrol,Manual,First,1197.0,83.1,5.0,5.45,Maruti,1490.0819999999999
2870,Honda Amaze E i-Vtech,Coimbatore,2014,44753,Petrol,Manual,First,1198.0,86.7,5.0,4.94,Honda,1253.34
3735,BMW 3 Series 320d,Hyderabad,2010,80000,Diesel,Automatic,First,1995.0,190.0,5.0,14.2,BMW,1414.2677
2397,Ford EcoSport 1.5 Petrol Trend,Kolkata,2016,21460,Petrol,Manual,First,1497.0,121.36,5.0,6.0,Ford,1183.71
3517,Mercedes-Benz New C-Class 220 CDI AT,Mumbai,2013,80578,Diesel,Automatic,Second,2143.0,170.0,5.0,14.5,Mercedes-Benz,924.9771999999999
3421,Toyota Corolla Altis VL AT,Ahmedabad,2014,59000,Petrol,Automatic,First,1798.0,138.03,5.0,11.5,Toyota,994.3163999999999
2563,Jeep Compass 2.0 Limited 4X4,Coimbatore,2018,48188,Diesel,Manual,First,1956.0,170.0,5.0,21.69,Jeep,1015.979
1605,Mahindra XUV500 W10 2WD,Kolkata,2016,54000,Diesel,Manual,First,2179.0,140.0,7.0,13.0,Mahindra,997.28
5802,Hyundai Verna CRDi,Chennai,2006,200000,Diesel,Manual,Second,1493.0,110.0,5.0,1.85,Hyundai,1047.144
2324,Ford EcoSport 1.5 TDCi Titanium,Chennai,2014,72563,Diesel,Manual,Second,1498.0,98.59,5.0,5.0,Ford,1419.2540999999999
2709,Honda Amaze V Petrol,Kochi,2016,40866,Petrol,Manual,First,1199.0,86.76,5.0,5.47,Honda,1357.7849999999999
5278,Ford Endeavour 3.2 Titanium AT 4X4,Delhi,2018,12000,Diesel,Automatic,First,3198.0,197.0,7.0,33.5,Ford,680.0203
1312,Maruti Swift VDI BSIV,Delhi,2014,57319,Diesel,Manual,First,1248.0,74.0,5.0,4.25,Maruti,1570.716
3448,Honda WRV i-VTEC VX,Ahmedabad,2017,32248,Petrol,Manual,First,1199.0,88.7,5.0,8.25,Honda,1218.5249999999999
3812,Maruti Ertiga VDI,Pune,2012,105000,Diesel,Manual,Second,1248.0,88.76,7.0,5.9,Maruti,1294.5941
5594,Nissan Sunny 2011-2014 Diesel XL,Hyderabad,2012,87982,Diesel,Manual,First,1461.0,84.8,5.0,5.0,Nissan,1348.8212
2362,Tata Safari Storme Explorer Edition,Delhi,2014,80000,Diesel,Manual,First,2179.0,138.1,7.0,6.0,Tata,872.62
1975,Skoda Superb 1.8 TSI MT,Pune,2012,282000,Petrol,Manual,First,1798.0,160.0,5.0,3.3,Skoda,914.9381999999999
3514,Honda City i-VTEC CVT VX,Pune,2018,4500,Petrol,Automatic,First,1497.0,117.3,5.0,12.5,Honda,1253.34
1761,Hyundai Grand i10 Magna,Jaipur,2014,42355,Petrol,Manual,First,1197.0,82.0,5.0,4.0,Hyundai,1316.0069999999998
2739,Tata Manza Aqua Quadrajet BS IV,Coimbatore,2014,50446,Diesel,Manual,First,1248.0,88.8,5.0,3.54,Tata,1316.4096
5601,BMW X1 xDrive 20d xLine,Delhi,2017,23000,Diesel,Automatic,First,1995.0,190.0,5.0,28.75,BMW,1288.9844
2472,Maruti Baleno Zeta Automatic,Coimbatore,2018,38852,Petrol,Automatic,First,1197.0,83.1,5.0,8.47,Maruti,1490.0819999999999
4007,Honda Brio S MT,Chennai,2013,58581,Petrol,Manual,First,1198.0,86.8,5.0,3.49,Honda,1350.822
4718,Honda Civic 2006-2010 1.8 S MT,Ahmedabad,2009,70000,Petrol,Manual,First,1799.0,130.0,5.0,4.25,Honda,940.0049999999999
1493,Mahindra XUV500 W8 2WD,Delhi,2012,75000,Diesel,Manual,Second,2179.0,140.0,7.0,6.25,Mahindra,941.183
4206,Volkswagen Polo Diesel Comfortline 1.2L,Coimbatore,2015,46190,Diesel,Manual,First,1199.0,73.9,5.0,5.86,Volkswagen,1375.6231
2158,Maruti SX4 ZDI,Ahmedabad,2014,58000,Diesel,Manual,First,1248.0,88.73,5.0,4.5,Maruti,1358.1707
1169,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Mumbai,2010,39000,Diesel,Automatic,First,2143.0,170.0,5.0,9.5,Mercedes-Benz,924.9771999999999
5429,Audi A4 2.0 TDI,Kolkata,2009,46000,Diesel,Automatic,First,1968.0,147.51,5.0,9.95,Audi,1031.5615
232,Volkswagen Polo Diesel Comfortline 1.2L,Mumbai,2012,45000,Diesel,Manual,First,1199.0,73.9,5.0,3.6,Volkswagen,1375.6231
66,Honda City ZX CVT,Mumbai,2007,63000,Petrol,Automatic,Second,1497.0,78.0,5.0,1.85,Honda,1141.9319999999998
1603,Volkswagen Polo 1.5 TDI Trendline,Jaipur,2014,82621,Diesel,Manual,First,1498.0,88.8,5.0,4.42,Volkswagen,1255.3262
3283,Maruti Swift VDI,Kochi,2013,56263,Diesel,Manual,First,1248.0,74.0,5.0,4.17,Maruti,1427.357
3596,Maruti Ertiga ZDI,Delhi,2014,22281,Diesel,Manual,First,1248.0,88.8,7.0,6.5,Maruti,1294.5941
4632,Hyundai Verna SX CRDi AT,Pune,2012,83000,Diesel,Automatic,First,1582.0,126.32,5.0,6.0,Hyundai,1189.2563999999998
125,Mahindra Scorpio VLX,Kolkata,2014,42000,Diesel,Manual,First,2179.0,120.0,8.0,7.75,Mahindra,751.0765
1296,Skoda Octavia Ambition 1.8 TSI AT,Ahmedabad,2014,50000,Petrol,Automatic,First,1798.0,177.6,5.0,13.5,Skoda,1023.5609999999999
1976,Maruti Wagon R LXI Minor,Jaipur,2009,111000,Petrol,Manual,Second,1061.0,67.0,5.0,1.51,Maruti,1316.0069999999998
5430,Volkswagen Vento Diesel Highline,Bangalore,2012,65000,Diesel,Manual,First,1598.0,103.6,5.0,5.5,Volkswagen,1280.2582
5849,Ford Figo 1.5D Trend MT,Pune,2016,115000,Diesel,Manual,First,1498.0,99.0,5.0,4.5,Ford,1609.9839
2075,Tata Zest Revotron 1.2T XMS,Chennai,2015,40000,Petrol,Manual,First,1193.0,88.7,5.0,4.0,Tata,1223.3990999999999
4580,Volkswagen Polo 1.5 TDI Highline,Kochi,2016,59998,Diesel,Manual,First,1498.0,88.8,5.0,5.49,Volkswagen,1255.3262
3086,Chevrolet Enjoy TCDi LS 8 Seater,Coimbatore,2014,74041,Diesel,Manual,First,1248.0,73.8,8.0,3.88,Chevrolet,1134.406
5208,Skoda Rapid 1.5 TDI Elegance,Mumbai,2013,23000,Diesel,Manual,First,1498.0,103.52,5.0,4.95,Skoda,1317.6562
3345,Hyundai i20 1.4 CRDi Magna,Kolkata,2011,38277,Diesel,Manual,First,1396.0,90.0,5.0,2.4,Hyundai,1365.0269999999998
5367,Honda City 1.5 S MT,Kolkata,2009,31423,Petrol,Manual,First,1497.0,118.0,5.0,1.99,Honda,1183.71
2797,Hyundai Creta 1.6 CRDi AT SX Plus,Coimbatore,2016,58671,Diesel,Automatic,First,1582.0,126.2,5.0,14.25,Hyundai,1060.2333
918,BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Hyderabad,2016,76000,Diesel,Automatic,First,2993.0,258.0,7.0,58.0,BMW,995.4101
1646,Volkswagen Polo Petrol Highline 1.2L,Coimbatore,2011,44748,Petrol,Manual,Second,1198.0,73.9,5.0,4.89,Volkswagen,1146.8060999999998
5122,Toyota Fortuner 4x2 Manual,Chennai,2015,99000,Diesel,Manual,First,2982.0,168.5,7.0,20.5,Toyota,810.29
5126,Hyundai EON Magna Plus,Chennai,2012,45000,Petrol,Manual,First,814.0,55.2,5.0,2.5,Hyundai,1469.193
4978,Honda Amaze V CVT Petrol,Kochi,2019,25717,Petrol,Automatic,First,1199.0,88.76,5.0,8.86,Honda,1322.9699999999998
4621,Tata Manza Aura Quadrajet BS IV,Hyderabad,2011,70259,Diesel,Manual,First,1248.0,88.8,5.0,2.95,Tata,1316.4096
364,Maruti Zen LX,Kolkata,2003,65000,Petrol,Manual,First,993.0,60.0,5.0,0.65,Maruti,1204.599
3287,Mahindra XUV500 W10 AWD,Pune,2015,87900,Diesel,Manual,First,2179.0,140.0,7.0,12.01,Mahindra,997.28
2125,Hyundai i10 Sportz,Bangalore,2008,84000,Petrol,Manual,First,1197.0,78.9,5.0,2.5,Hyundai,1417.6668
4123,Maruti Alto LXi BSIII,Hyderabad,2009,85000,Petrol,Manual,Second,796.0,46.3,5.0,1.8,Maruti,1371.7109999999998
